Computer	Share	IsEveryoneAllowed	IsCurrentUserAllowed
fs-01.elal.co.il	RMS_TA_NYC$	False	False
fs-01.elal.co.il	Sap-Int-ECP-MM-PUR-KETER$	False	False
fs-01.elal.co.il	Sap-Int-ECP-MM-PUR-ETS$	False	False
fs-01.elal.co.il	Sap-Int-ECP-MM-PUR-AMOS-FUEL$	False	False
fs-01.elal.co.il	Dayal-Rashi-Amb$	False	False
fs-01.elal.co.il	Internal-Comm$	False	False
fs-01.elal.co.il	BranchesAcc_All$	False	False
fs-01.elal.co.il	BranchesAcc_GUPTA_Bulgaria$	False	False
fs-01.elal.co.il	SAP-Int-Basis$	False	False
fs-01.elal.co.il	BranchesAcc_GUPTA_Romania$	False	False
fs-01.elal.co.il	BranchesAcc_GUPTA_poland$	False	False
fs-01.elal.co.il	SAP_Int-ECP-GOFTA-IN$	False	False
fs-01.elal.co.il	Sap_Int-ECQ-FAI-Archive$	False	False
fs-01.elal.co.il	Sap_Int-ECQ-FAG-Archive$	False	False
fs-01.elal.co.il	Sap_Int-ECP-FAI-Archive$	False	False
fs-01.elal.co.il	Sap_Int-ECP-FAG-Archive$	False	False
fs-01.elal.co.il	Lido-brief$	False	False
fs-01.elal.co.il	LINE-AMOS-DOCUMENTS$	False	False
fs-01.elal.co.il	Michrazim$	False	False
fs-01.elal.co.il	REVENUEACT-ERP-WP-BH$	False	False
fs-01.elal.co.il	Maint-Repairs-Admin	False	False
fs-01.elal.co.il	AMOS-GO-LIVE$	False	False
fs-01.elal.co.il	SAP_Int-ECD-EXECUTION_LOGS$	False	False
fs-01.elal.co.il	GDPR$	False	False
fs-01.elal.co.il	SAP_Int-ECP-EXECUTION_LOGS$	False	False
fs-01.elal.co.il	RMS-SALES-TLV$	False	False
fs-01.elal.co.il	FORUM-KEHILOT-MATE$	False	False
fs-01.elal.co.il	SAP-INT-ECD-MM_PUR_Platts$	False	False
fs-01.elal.co.il	SAP-INT-ECQ-MM_PUR_Platts$	False	False
fs-01.elal.co.il	SAP-INT-ECP-MM_PUR_Platts$	False	False
fs-01.elal.co.il	GroundOps-Safety$	False	False
fs-01.elal.co.il	SAP-INT-ECD-AMOS-PO$	False	False
fs-01.elal.co.il	SAP-Int-ECP-TOGL$	False	False
fs-01.elal.co.il	SAP-Int-Meny$	False	False
fs-01.elal.co.il	Marketing-Cloud$	False	False
fs-01.elal.co.il	AMADEUS-DB$	False	False
fs-01.elal.co.il	SAP_Int-ECP-GOFTA-OUT$	False	False
fs-01.elal.co.il	SAP_Int-ECP-GOFTA-GL-OUT$	False	False
fs-01.elal.co.il	BI4-Reports$	False	False
fs-01.elal.co.il	FileStore-Boxi$	False	False
fs-01.elal.co.il	BranchesAcc-Expensess$	False	False
fs-01.elal.co.il	AFM-Released$	False	False
fs-01.elal.co.il	Branches_Acc-Russi-DT$	False	False
fs-01.elal.co.il	Bareket-Interfaces$	False	False
fs-01.elal.co.il	CPL-ON-DEMAND$	False	False
fs-01.elal.co.il	Revenueacnt-MRK$	False	False
fs-01.elal.co.il	Commercial-Managers$	False	False
fs-01.elal.co.il	BranchesAcc-BJS$	False	False
fs-01.elal.co.il	BranchesAcc-HKG$	False	False
fs-01.elal.co.il	LINE_AMOS_ARCIVE$	False	False
fs-01.elal.co.il	Masa-Polin-2017$	False	False
fs-01.elal.co.il	Procurement&Supply$	False	False
fs-01.elal.co.il	Train-Assign$	False	False
fs-01.elal.co.il	SAP-Int-EPP$	False	False
fs-01.elal.co.il	Revenueacnt-MRK-Samerica$	False	False
fs-01.elal.co.il	Amadeus_LY_HD_TECH$	False	False
fs-01.elal.co.il	matrixcmp$	False	False
fs-01.elal.co.il	matrixcmt$	False	False
fs-01.elal.co.il	Revenueacnt-PRALL-MRK$	False	False
fs-01.elal.co.il	SEC-HR-DEP$	False	False
fs-01.elal.co.il	Movilim-Team1$	False	False
fs-01.elal.co.il	crm-contact-center$	False	False
fs-01.elal.co.il	Movilim-Team4$	False	False
fs-01.elal.co.il	Movilim-Team3$	False	False
fs-01.elal.co.il	Movilim-Team2$	False	False
fs-01.elal.co.il	Movilim-Team5$	False	False
fs-01.elal.co.il	Movilim-Team6$	False	False
fs-01.elal.co.il	Movilim-Strategy1$	False	False
fs-01.elal.co.il	Movilim-Strategy2$	False	False
fs-01.elal.co.il	Movilim-Strategy3$	False	False
fs-01.elal.co.il	dinner-guest$	False	False
fs-01.elal.co.il	787-ML-Logs$	False	False
fs-01.elal.co.il	BranchesAcc-SIGALM$	False	False
fs-01.elal.co.il	Moked-Install$	False	False
fs-01.elal.co.il	BranchesAcc-Ukraine$	False	False
fs-01.elal.co.il	BranchesAcc-Georgia$	False	False
fs-01.elal.co.il	BranchesAcc-Russia$	False	False
fs-01.elal.co.il	Replacement-Program$	False	False
fs-01.elal.co.il	Logistics-CompArchive$	False	False
fs-01.elal.co.il	IT-PIC$	False	False
fs-01.elal.co.il	Logistics-General-Installations$	False	False
fs-01.elal.co.il	crm-contact-center-answer$	False	False
fs-01.elal.co.il	Cargo787$	False	False
fs-01.elal.co.il	security-Labor-relations$	False	False
fs-01.elal.co.il	Mapa-Deviations$	False	False
fs-01.elal.co.il	infsec-library$	False	False
fs-01.elal.co.il	catering-comm$	False	False
fs-01.elal.co.il	Sundor-Operations$	False	False
fs-01.elal.co.il	787_nav_database$	False	False
fs-01.elal.co.il	ERP-NESS-SHALAN-MRP$	False	False
fs-01.elal.co.il	787-Collect&ability$	False	False
fs-01.elal.co.il	SEC-HR-JD$	False	False
fs-01.elal.co.il	CLEANING_BATH_IN_HYD$	False	False
fs-01.elal.co.il	STRATEGY-DIV$	False	False
fs-01.elal.co.il	CUSTOM_FORMS$	False	False
fs-01.elal.co.il	HR_ADMIN_INF_CENTER$	False	False
fs-01.elal.co.il	Sec-ops-support$	False	False
fs-01.elal.co.il	Commplan-Analysts-Forum$	False	False
fs-01.elal.co.il	ops-support-01$	False	False
fs-01.elal.co.il	BranchesAcc-Gupta-9700$	False	False
fs-01.elal.co.il	BranchesAcc-GUPTA-BALKANS$	False	False
fs-01.elal.co.il	BranchesAcc-Gupta-BALTICS$	False	False
fs-01.elal.co.il	BranchesAcc-Gupta-BELARUS$	False	False
fs-01.elal.co.il	GALLEY-SHOP-MATERIALS$	False	False
fs-01.elal.co.il	SAP-Int-ECP-MM-PLATTS-FuelIndx$	False	False
fs-01.elal.co.il	787-EAFR$	False	False
fs-01.elal.co.il	HRFiles$	False	False
fs-01.elal.co.il	SIEM-CONFIG-FILES$	False	False
fs-01.elal.co.il	MA_Lit_787Push$	False	False
fs-01.elal.co.il	Netzigut-Accounts$	False	False
fs-01.elal.co.il	787-Security-Keystore$	False	False
fs-01.elal.co.il	Company-Events$	False	False
fs-01.elal.co.il	SAP-Int-ECD-COMDA-InvoicesPDF$	False	False
fs-01.elal.co.il	SAP-Int-ECQ-COMDA-InvoicesPDF$	False	False
fs-01.elal.co.il	SAP-Int-ECP-COMDA-InvoicesPDF$	False	False
fs-01.elal.co.il	Delek$	False	False
fs-01.elal.co.il	787-EDMS-AMOS$	False	False
fs-01.elal.co.il	787-FOQA$	False	False
fs-01.elal.co.il	ServiceAppl-LMT$	False	False
fs-01.elal.co.il	BranchesAcc-Russia-Salary$	False	False
fs-01.elal.co.il	PANASONIC$	False	False
fs-01.elal.co.il	SAP_int-ECD-MEVAKER$	False	False
fs-01.elal.co.il	SAP_int-ECQ-MEVAKER$	False	False
fs-01.elal.co.il	SAP_interfaces-ECP-MEVAKER$	False	False
fs-01.elal.co.il	Personal-Care$	False	False
fs-01.elal.co.il	787-REPORTS$	False	False
fs-01.elal.co.il	REVENUEACNT-Tamam-Project$	False	False
fs-01.elal.co.il	CRM-Witness-Test$	False	False
fs-01.elal.co.il	SAP_int-ECP-FI_AMOS_GL$	False	False
fs-01.elal.co.il	PANASONIC-TESTERS-LOG-REPORTS$	False	False
fs-01.elal.co.il	SAP_Int-ECD-FI-BAREKET$	False	False
fs-01.elal.co.il	SAP_Int-ECQ-FI-BAREKET$	False	False
fs-01.elal.co.il	XCOM-Eshel$	False	False
fs-01.elal.co.il	HR-Control_Proc$	False	False
fs-01.elal.co.il	IT-INVOICE$	False	False
fs-01.elal.co.il	SPEECH-03-VOCA-BKP$	False	False
fs-01.elal.co.il	Printers-Supply$	False	False
fs-01.elal.co.il	SAP-Int-ECD-MM_DFASS$	False	False
fs-01.elal.co.il	ECD-EmployeesEmailsUpdate$	False	False
fs-01.elal.co.il	ECQ-EmployeesEmailsUpdate$	False	False
fs-01.elal.co.il	SAP-Int-ECQ-MM_DFASS$	False	False
fs-01.elal.co.il	OPS-Filing$	False	False
fs-01.elal.co.il	HR-Div-Work&Rest-Hours$	False	False
fs-01.elal.co.il	CARGOTICKETS$	False	False
fs-01.elal.co.il	ECD-EmployeesMailBoxUpdate$	False	False
fs-01.elal.co.il	ECQ-EmployeesMailBoxUpdate$	False	False
fs-01.elal.co.il	MA_LIT_OJT$	False	False
fs-01.elal.co.il	ORACLE-INSTALLATION$	False	False
fs-01.elal.co.il	Serviceappl-Cmpn$	False	False
fs-01.elal.co.il	World-Gate$	False	False
fs-01.elal.co.il	TRAINING-SECURITY$	False	False
fs-01.elal.co.il	BranchesAcc-Gupta-Russia$	False	False
fs-01.elal.co.il	RMS-HQ-INCENTIVES-HR$	False	False
fs-01.elal.co.il	Rms-Incentives-hr$	False	False
fs-01.elal.co.il	ISR-Branch-MOD$	False	False
fs-01.elal.co.il	Maintenance&ENG-Contracts$	False	False
fs-01.elal.co.il	Customers&Service-Div$	False	False
fs-01.elal.co.il	BranchesAcc-prcd$	False	False
fs-01.elal.co.il	GSE&projects-dep$	False	False
fs-01.elal.co.il	Legaff-calls$	False	False
fs-01.elal.co.il	orgmthds-RotemReports$	False	False
fs-01.elal.co.il	Operational-procedures$	False	False
fs-01.elal.co.il	MA_Integration_Data$	False	False
fs-01.elal.co.il	BranchesAcc-AMS$	False	False
fs-01.elal.co.il	BranchesAcc-BRU$	False	False
fs-01.elal.co.il	safe-flight$	False	False
fs-01.elal.co.il	Konfidas$	False	False
fs-01.elal.co.il	Flight-Academy$	False	False
fs-01.elal.co.il	CRM-Witness-Prod$	False	False
fs-01.elal.co.il	Ofek-2021$	False	False
fs-01.elal.co.il	Temp-mobile$	False	False
fs-01.elal.co.il	Sap_In-ECP-HR-EmploeeTrainingData$	False	False
fs-01.elal.co.il	VouchersVault$	False	False
fs-01.elal.co.il	cyber-management$	False	False
fs-01.elal.co.il	Checkinhealthdocs$	False	False
fs-01.elal.co.il	Accounts-IRS-Reports$	False	False
fs-01.elal.co.il	BranchesAcc-ZRH$	False	False
fs-01.elal.co.il	Data-and-Analysis$	False	False
fs-01.elal.co.il	Gizbarut-Itzik-Cohen-13.06.18$	False	False
fs-01.elal.co.il	Sap_Int-EPP$	False	False
fs-01.elal.co.il	SAP-int-ECP-COMDA$	False	False
fs-01.elal.co.il	safe-flightArchive$	False	False
fs-01.elal.co.il	HR-Transportation-Cars$	False	False
fs-01.elal.co.il	SAP--INT-ECD-SD-FlightsChargesReport$	False	False
fs-01.elal.co.il	SAP--INT-ECQ-SD-FlightsChargesReport$	False	False
fs-01.elal.co.il	SAP-INT-ECD-FI-EFI$	False	False
fs-01.elal.co.il	CIO$	False	False
fs-01.elal.co.il	BranchesAcc-HOPROJECTS$	False	False
fs-01.elal.co.il	BranchesAcc-reporting-LON$	False	False
fs-01.elal.co.il	BranchesAcc-reporting-NYC$	False	False
fs-01.elal.co.il	BranchesAcc-reporting-PAR$	False	False
fs-01.elal.co.il	BranchesAcc-reporting-FRA$	False	False
fs-01.elal.co.il	SAP-Int-ECP-FlightsChargesReport$	False	False
fs-01.elal.co.il	Cargo-Ofek-2021$	False	False
fs-01.elal.co.il	RMS-COM-MEETINGS$	False	False
fs-01.elal.co.il	cpu-library-APP18$	False	False
fs-01.elal.co.il	HRSA-MALAM$	False	False
fs-01.elal.co.il	HRSA-MALAM-ARCHIVES$	False	False
fs-01.elal.co.il	RMS-oded$	False	False
fs-01.elal.co.il	RMS-COM-MEETINGS-Aviv$	False	False
fs-01.elal.co.il	Logistics-ipadfix$	False	False
fs-01.elal.co.il	Logistics-Bitloker-proj$	False	False
fs-01.elal.co.il	RMS-FS-Data-Analytics$	False	False
fs-01.elal.co.il	BranchesAcc-ClosingData$	False	False
fs-01.elal.co.il	DAQCP$	False	False
fs-01.elal.co.il	RMS-FS-50Budget&Planning$	False	False
fs-01.elal.co.il	Malam-Safe$	False	False
fs-01.elal.co.il	TAS$	False	False
fs-01.elal.co.il	FTL-OperationalCal$	False	False
fs-01.elal.co.il	Trustnet$	False	False
fs-01.elal.co.il	shlitadocs$	False	False
fs-01.elal.co.il	ERP-administration$	False	False
fs-01.elal.co.il	shlitadocs-delaysys$	False	False
fs-01.elal.co.il	shlitadocs-mel$	False	False
fs-01.elal.co.il	shlitadocs-opt$	False	False
fs-01.elal.co.il	shlitadocs-stx$	False	False
fs-01.elal.co.il	MA-LIT-RTF$	False	False
fs-01.elal.co.il	Tamam$	False	False
fs-01.elal.co.il	kolnatun$	False	False
fs-01.elal.co.il	SHIGUR-BASE-ISR$	False	False
fs-01.elal.co.il	777-Config$	False	False
fs-01.elal.co.il	Fleet_787$	False	False
fs-01.elal.co.il	HRSA-MALAM-BENAYIM$	False	False
fs-01.elal.co.il	AHM-data$	False	False
fs-01.elal.co.il	BranchesAcc-Australia$	False	False
fs-01.elal.co.il	Oracle-systems-mapping$	False	False
fs-01.elal.co.il	RMS-FS-30RapidBI&Analytics$	False	False
fs-01.elal.co.il	Security-Guards$	False	False
fs-01.elal.co.il	ServiceAppl-MyProfile$	False	False
fs-01.elal.co.il	SAP_int-ECP-Yarden$	False	False
fs-01.elal.co.il	SAP_Int-ECQ-EmploeeTrainingData$	False	False
fs-01.elal.co.il	Oracle-Scuba-logs$	False	False
fs-01.elal.co.il	RMS-FS-BOXI-Universes$	False	False
fs-01.elal.co.il	delek-sacar$	False	False
fs-01.elal.co.il	SAP-INT-ECP-AccountingDocuments$	False	False
fs-01.elal.co.il	HRSA-MALAM-BENAYIM-HR-ROTEM$	False	False
fs-01.elal.co.il	Shlitadocs-stx-SundorOps$	False	False
fs-01.elal.co.il	SAP-INT-ECP-FI-EFI$	False	False
fs-01.elal.co.il	HRSA-MALAM-HD$	False	False
fs-01.elal.co.il	Sap_Int-ECP-Vendors$	False	False
fs-01.elal.co.il	ERPProjects-Minelet$	False	False
fs-01.elal.co.il	HRSA-MALAM-SYNEL-CLOCK$	False	False
fs-01.elal.co.il	BranchesAcc-Cyprus$	False	False
fs-01.elal.co.il	BranchesAcc-CargoGSA$	False	False
fs-01.elal.co.il	ERP-Desktop-2019$	False	False
fs-01.elal.co.il	shlitadocs-stx-Ohad$	False	False
fs-01.elal.co.il	HRSA-MALAM-BENAYIM-PAYROLL-VISA$	False	False
fs-01.elal.co.il	HRSA-MALAM-BENAYIM-MANUAL-SPD$	False	False
fs-01.elal.co.il	WFOExports-ASE-Blockages$	False	False
fs-01.elal.co.il	HRSA-MALAM-BENAYIM-PRDM-ROMA$	False	False
fs-01.elal.co.il	HRSA-MALAM-BENAYIM-ATT-ROMA$	False	False
fs-01.elal.co.il	Sec-safe-Times$	False	False
fs-01.elal.co.il	BranchesAcc-Branches-IFRS16EFI$	False	False
fs-01.elal.co.il	BranchesAcc-ExcelBills$	False	False
fs-01.elal.co.il	BranchesAcc-BOM-Excel Sheet Of Station Bills$	False	False
fs-01.elal.co.il	HRSA-MALAM-BENAYIM-MEALS_SYSTEM$	False	False
fs-01.elal.co.il	BranchesAcc-IST$	False	False
fs-01.elal.co.il	TAS-Transportation$	False	False
fs-01.elal.co.il	TAS-MAPA$	False	False
fs-01.elal.co.il	TAS-SPK$	False	False
fs-01.elal.co.il	shlitadocs-stx-PhoneList$	False	False
fs-01.elal.co.il	HRSA-MALAM-BENAYIM-PAYMENT_OF_ FUEL$	False	False
fs-01.elal.co.il	SAP-Int-ECP-FI-CONSOLIDATIONREPORT$	False	False
fs-01.elal.co.il	SAP-Int-ECP-HR-DWH-EmploeeTrainingData$	False	False
fs-01.elal.co.il	cpu-libary-LIDO$	False	False
fs-01.elal.co.il	RMS-DATA-EXCHANGE$	False	False
fs-01.elal.co.il	AppDynamics$	False	False
fs-01.elal.co.il	RMS-FS-TABLEAU-DASHBOARD$	False	False
fs-01.elal.co.il	RMS_CBS$	False	False
fs-01.elal.co.il	Maint-Outstations-Dep$	False	False
fs-01.elal.co.il	Customers_and_Service_Div_Shared-Work$	False	False
fs-01.elal.co.il	shilatdocs-stx-Travel-On-Duty$	False	False
fs-01.elal.co.il	BranchesAcc-Posted-Tax-File$	False	False
fs-01.elal.co.il	HRSA-MALAM-BENYANIM-HR-INTRANET$	False	False
fs-01.elal.co.il	BranchesAcc_rom_share_OAZIS$	False	False
fs-01.elal.co.il	Digital_Student_File$	False	False
fs-01.elal.co.il	cpu-libarary-s-users$	False	False
fs-01.elal.co.il	SCHEDULING-TABLEAU$	False	False
fs-01.elal.co.il	Backup_Team$	False	False
fs-01.elal.co.il	Shipping-and-receiving-export$	False	False
fs-01.elal.co.il	ORACLE-Tochna-MF$	False	False
fs-01.elal.co.il	cpu-library-MainFrame$	False	False
fs-01.elal.co.il	Ops-Plan$	False	False
fs-01.elal.co.il	Mop_Eng-TOAR$	False	False
fs-01.elal.co.il	Common-Accounts$	False	False
fs-01.elal.co.il	RMS-FS-CARGO-CHARTER-FLIGHTS$	False	False
fs-01.elal.co.il	RP-TO-POLICE$	False	False
fs-01.elal.co.il	SEC-HR-DEP-Coronafiles$	False	False
fs-01.elal.co.il	SAP-Interface-VouchersBalances$	False	False
fs-01.elal.co.il	WAS-01$	False	False
fs-01.elal.co.il	MOROCCO$	False	False
fs-01.elal.co.il	WAS-01-BSP$	False	False
fs-01.elal.co.il	WAS-01-BSPLINK$	False	False
fs-01.elal.co.il	WAS-01-HOT$	False	False
fs-01.elal.co.il	WAS-01-NEW-SAP$	False	False
fs-01.elal.co.il	WAS-01-SAP$	False	False
fs-01.elal.co.il	invoice-automation-project$	False	False
fs-01.elal.co.il	Shlitadocs-stx-Block-times-occ-shared-document$	False	False
fs-01.elal.co.il	Dayal-Rashi-Nehalim111$	False	False
fs-01.elal.co.il	Dayal-Rashi-Safety$	False	False
fs-01.elal.co.il	Dayal-Rashi-Nimrod-Unger$	False	False
fs-01.elal.co.il	GroundOps-Course-bakarim$	False	False
fs-01.elal.co.il	REVENUEACNT-SALES$	False	False
fs-01.elal.co.il	SAP-Interfaces-ECP$	False	False
fs-01.elal.co.il	Backup-Team-TSM-8-1-11$	False	False
fs-01.elal.co.il	Mop-Eng-toar-tohnitepardot$	False	False
fs-01.elal.co.il	Dayal-rashi-corona$	False	False
fs-01.elal.co.il	Maintenance-Marketing&Fleet-Assets-Managment$	False	False
fs-01.elal.co.il	MEDADEP$	False	False
fs-01.elal.co.il	Sap-int-ECD-TR-COMBTAS$	False	False
fs-01.elal.co.il	Sap-int-ECP-TR-COMBTAS$	False	False
fs-01.elal.co.il	SEC-HR-DEP-AYELET$	False	False
fs-01.elal.co.il	Developments-Share-BPT$	False	False
fs-01.elal.co.il	FS-01-Store$	False	False
fs-01.elal.co.il	FS-DATA-01$	False	False
fs-01.elal.co.il	FS-DATA-02$	False	False
fs-01.elal.co.il	FS-DATA-04$	False	False
fs-01.elal.co.il	FS-DATA-05$	False	False
fs-01.elal.co.il	FS-DATA-06$	False	False
fs-01.elal.co.il	BranchesAcc-ZRH-PAYMENTS$	False	False
fs-01.elal.co.il	TAS-Garage$	False	False
fs-01.elal.co.il	Revenueacnt-MRK-FRA$	False	False
fs-01.elal.co.il	Revenueacnt-MRK-VIE$	False	False
fs-01.elal.co.il	cpu-library-Systems-Operation$	False	False
fs-01.elal.co.il	catering-comm-budget-suppliersContracts$	False	False
fs-01.elal.co.il	GroundOps-GRH-LY-Suppliers$	False	False
fs-01.elal.co.il	GroundOps-GRH-SUNDOR-Suppliers$	False	False
fs-01.elal.co.il	GroundOps-PhoneLists$	False	False
fs-01.elal.co.il	GroundOps-workPlan$	False	False
fs-01.elal.co.il	project-maintenance-engineering$	False	False
fs-01.elal.co.il	sap-int-ecp-CASH-IN-ADVANCE$	False	False
fs-01.elal.co.il	sap-int-ecd-CASH-IN-ADVANCE$	False	False
fs-01.elal.co.il	Win-upload$	False	False
fs-01.elal.co.il	BOreps-SVCDATA-IncomingFiles$	False	False
fs-01.elal.co.il	CrewMail-SIM-SLOTS$	False	False
fs-01.elal.co.il	Oracle-Audit-GOSHEN$	False	False
fs-01.elal.co.il	Serviceappl-ft4-extfiles-Log$	False	False
fs-01.elal.co.il	NetworkSecurity$	False	False
fs-01.elal.co.il	dayal-rashi-KPI-FILES$	False	False
fs-01.elal.co.il	dayal-rashi-SKD-FILES$	False	False
fs-01.elal.co.il	flight-ops-safety$	False	False
fs-01.elal.co.il	Employee-Reviews$	False	False
fs-01.elal.co.il	groundops-Area-Managers$	False	False
fs-01.elal.co.il	CATERING-COMM-BUDGET$	False	False
fs-01.elal.co.il	PART-CHASER-HANGAR3$	False	False
fs-01.elal.co.il	SAP-INTERFACES-ECP-FI-RAPID$	False	False
fs-01.elal.co.il	SAP-INTERFACES-ECQ-FI-RAPID$	False	False
fs-01.elal.co.il	sap-interfaces-RAPID$	False	False
fs-01.elal.co.il	2022-president-Office$	False	False
fs-01.elal.co.il	crm-contact-center-moked-wfo$	False	False
fs-01.elal.co.il	crm-contact-center-moked-ibm-superv-srs$	False	False
fs-01.elal.co.il	commplan-DDS-market$	False	False
fs-01.elal.co.il	Xcom-COMAS$	False	False
fs-01.elal.co.il	ACCT-Presentations$	False	False
fs-01.elal.co.il	cpu-library-Administration-ShiftDaily$	False	False
fs-01.elal.co.il	ROTEM-OPERATIONS-DOCS$	False	False
fs-01.elal.co.il	ERP-NESS-HR$	False	False
fs-01.elal.co.il	HRSA-MALAM-BENAYIM-INTERFACES-INCOMING-KASSAFOT-KUPAT-TAGMULIM$	False	False
fs-01.elal.co.il	Regulator$	False	False
fs-01.elal.co.il	AE-MANAGERS$	False	False
fs-01.elal.co.il	Accounting-Div-management$	False	False
fs-01.elal.co.il	REVENUEACNT-DUTYFREE$	False	False
fs-01.elal.co.il	TRAINING-Tik$	False	False
fs-01.elal.co.il	ServiceAppl-Points-Accumulation$	False	False
fs-01.elal.co.il	GroundOps-GroundOperations-Procedures&Bulletins$	False	False
fs-01.elal.co.il	GroundOps-GroundOperations-Hadrachat-Shidrugim$	False	False
fs-01.elal.co.il	GroundOps-GroundOperations-IOCC$	False	False
fs-01.elal.co.il	sec-safe-01$	False	False
fs-01.elal.co.il	EL-AL-COO$	False	False
fs-01.elal.co.il	datastage-out-CEFA$	False	False
fs-01.elal.co.il	Infsec-Privacy-Matrix$	False	False
fs-01.elal.co.il	OPS_IT_SYSTE$	False	False
fs-01.elal.co.il	ServiceAppl_Projects$	False	False
fs-01.elal.co.il	FTP-AMADEUS$	False	False
fs-01.elal.co.il	RMS_TOOL-BOX$	False	False
fs-01.elal.co.il	SAP_Int-ECP-MondayInf$	False	False
fs-01.elal.co.il	migration-vnx-fs-01-fs-data-02$	False	False
fs-01.elal.co.il	migration-vnx-fs-01-fs-data-05$	False	False
fs-01.elal.co.il	migration-vnx-fs-01-fs-data-06$	False	False
fs-01.elal.co.il	acct-controllers-division$	False	False
fs-01.elal.co.il	ECD-GOFTA_IN$	False	False
fs-01.elal.co.il	ECP-GOFTA_IN$	False	False
fs-01.elal.co.il	ECQ-GOFTA_IN$	False	False
fs-01.elal.co.il	Japan$	False	False
fs-01.elal.co.il	GroundOps-Kiosk-Test$	False	False
fs-01.elal.co.il	Dayal-Rashi-Operations$	False	False
fs-01.elal.co.il	Revenueacnt-Rost$	False	False
fs-01.elal.co.il	LOG$	False	False
fs-01.elal.co.il	SAP-INTERFACES-ECP-HR-COMBTAS$	False	False
fs-01.elal.co.il	SAP-INTERFACES-ECP-FI-COMBTAS$	False	False
fs-01.elal.co.il	GROUPS-BACKOFFIC-DIRECTSALE$	False	False
fs-01.elal.co.il	archive_db$	False	False
fs-01.elal.co.il	SAP_Int-ECP-SAS-VariableBudgetChange$	False	False
fs-01.elal.co.il	TRAVEL$	False	False
fs-01.elal.co.il	Ground Operations Director$	False	False
fs-01.elal.co.il	GroundOps-Procedures$	False	False
fs-01.elal.co.il	DIVURFT$	False	False
fs-01.elal.co.il	Archive_Maint$	False	False
fs-01.elal.co.il	inflight-forum-specification$	False	False
fs-01.elal.co.il	Rotem+Ayelet$	False	False
fs-01.elal.co.il	komprise_mixed_test$	False	False
fs-01.elal.co.il	EFF$	False	False
fs-01.elal.co.il	Datastage_out-Overtime-IN$	False	False
fs-01.elal.co.il	screensaver-editor$	False	False
fs-01.elal.co.il	SCREENSAVER- BACKUPS$	False	False
fs-01.elal.co.il	SCREENSAVER-Photos$	False	False
fs-01.elal.co.il	MOADON_AND_ELAL$	False	False
fs-01.elal.co.il	SAP_UsersReplicate$	False	False
fs-01.elal.co.il	VAT_FFP$	False	False
fs-01.elal.co.il	Manbat-2$	False	False
fs-01.elal.co.il	Automic$	False	False
fs-01.elal.co.il	Marketing_&_Digital$	False	False
fs-01.elal.co.il	PAYMENTS-PAPERLESS$	False	False
fs-01.elal.co.il	Mozart-Refund_Application$	False	False
fs-01.elal.co.il	EPM-Oracle$	False	False
fs-01.elal.co.il	ESG_REPORT$	False	False
fs-01.elal.co.il	erp-ness-EY-AUG_2024$	False	False
fs-01.elal.co.il	Scheduling-Airmaxdata-Test$	False	False
fs-01.elal.co.il	Budget_Control$	False	False
fs-01.elal.co.il	Backups Before Changes$	False	False
fs-01.elal.co.il	HRSA-MALAM-BENAYIM-ZMANEMET-CLOCK-FILES$	False	False
fs-01.elal.co.il	MIGRATION-Cosmic_Rad$	False	False
fs-01.elal.co.il	ma_landing_zone$	False	False
fs-01.elal.co.il	SAP_Int-ECP-IT_BUDGET$	False	False
fs-01.elal.co.il	PlannedIndepedentRequirement$	False	False
fs-01.elal.co.il	OfekVault$	False	False
fs-01.elal.co.il	Profit-Fleet-Manager$	False	False
fs-01.elal.co.il	RPA_CrewEvaluation$	False	False
fs-01.elal.co.il	MAIL_ADDRESS_AD$	False	False
fs-01.elal.co.il	CCEvaluations$	False	False
fs-01.elal.co.il	MIGRATION-Airmaxdata-Test$	False	False
fs-01.elal.co.il	MIGRATION-Airmaxdata-Prod$	False	False
fs-01.elal.co.il	migration-vnx-fs-01-fs-01-store$	False	False
fs-01.elal.co.il	migration-vnx-fs-01-fs-data-01$	False	False
fs-01.elal.co.il	migration-vnx-fs-01-fs-data-04$	False	False
fs-01.elal.co.il	C$	False	False
SEC-XEN-01.elal.co.il	ADMIN$	False	False
SEC-XEN-01.elal.co.il	C$	False	False
SEC-XEN-02.elal.co.il	ADMIN$	False	False
SEC-XEN-02.elal.co.il	C$	False	False
SEC-XEN-04.elal.co.il	ADMIN$	False	False
SEC-XEN-04.elal.co.il	C$	False	False
SEC-XEN-03.elal.co.il	ADMIN$	False	False
SEC-XEN-03.elal.co.il	C$	False	False
SEC-XEN-05.elal.co.il	ADMIN$	False	False
SEC-XEN-05.elal.co.il	C$	False	False
SQL-44.elal.co.il	ADMIN$	False	False
SQL-44.elal.co.il	C$	False	False
SQL-44.elal.co.il	D$	False	False
SQL-44.elal.co.il	E$	False	False
SQL-44.elal.co.il	G$	False	False
SQL-44.elal.co.il	T$	False	False
ACTIVEROLES-PRD.elal.co.il	ADMIN$	False	False
ACTIVEROLES-PRD.elal.co.il	C$	False	False
ACTIVEROLES-PRD.elal.co.il	D$	False	False
ACTIVEROLES-PRD.elal.co.il	E$	False	False
ACTIVEROLES-PRD.elal.co.il	Hul-Users-SAP$	False	False
